Date,Draw Date,Main Numbers 1,Main Numbers 2,Main Numbers 3,Main Numbers 4,Main Numbers 5,Main Numbers 6,Main Numbers 7,Bonus Number,Jackpot,Prize Breakdown,Total Sales,Tickets Sold,Total Winners,Winning Ratio,Sales Difference,Millions Count,Max Millions Numbers,Max Millions Next Draw
01-06-2023,"Friday, January 6 2023",7,14,20,24,35,40,50,15,"$40,000,000","[{""match_type"": ""Match 7"", ""prize_per_winner"": ""$40,000,000.00"", ""winners"": ""Carried Over -  0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6 plus Bonus"", ""prize_per_winner"": ""$201,320.50"", ""winners"": ""1\r\n\t\t\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t\t\t\n\nQuebec: 1"", ""prize_fund"": ""$201,320.50""}, {""match_type"": ""Match 6"", ""prize_per_winner"": ""$5,921.20"", ""winners"": ""34"", ""prize_fund"": ""$201,320.80""}, {""match_type"": ""Match 5 plus Bonus"", ""prize_per_winner"": ""$982.10"", ""winners"": ""123"", ""prize_fund"": ""$120,798.30""}, {""match_type"": ""Match 5"", ""prize_per_winner"": ""$108.40"", ""winners"": ""2,600"", ""prize_fund"": ""$281,840.00""}, {""match_type"": ""Match 4 plus Bonus"", ""prize_per_winner"": ""$51.10"", ""winners"": ""4,331"", ""prize_fund"": ""$221,314.10""}, {""match_type"": ""Match 4"", ""prize_per_winner"": ""$20.00"", ""winners"": ""57,966"", ""prize_fund"": ""$1,159,320.00""}, {""match_type"": ""Match 3 plus Bonus"", ""prize_per_winner"": ""$20.00"", ""winners"": ""57,423"", ""prize_fund"": ""$1,148,460.00""}, {""match_type"": ""Match 3"", ""prize_per_winner"": ""Free Play Ticket"", ""winners"": ""565,266"", ""prize_fund"": ""-""}]",N/A,,"687,744",N/A,%,0,,2
01-03-2023,"Tuesday, January 3 2023",9,25,32,34,37,46,50,18,"$30,354,791.60","[{""match_type"": ""Match 7"", ""prize_per_winner"": ""$30,354,791.60"", ""winners"": ""Carried Over -  0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6 plus Bonus"", ""prize_per_winner"": ""$167,003.50"", ""winners"": ""0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6"", ""prize_per_winner"": ""$5,218.90"", ""winners"": ""32"", ""prize_fund"": ""$167,004.80""}, {""match_type"": ""Match 5 plus Bonus"", ""prize_per_winner"": ""$945.30"", ""winners"": ""106"", ""prize_fund"": ""$100,201.80""}, {""match_type"": ""Match 5"", ""prize_per_winner"": ""$116.10"", ""winners"": ""2,013"", ""prize_fund"": ""$233,709.30""}, {""match_type"": ""Match 4 plus Bonus"", ""prize_per_winner"": ""$51.40"", ""winners"": ""3,577"", ""prize_fund"": ""$183,857.80""}, {""match_type"": ""Match 4"", ""prize_per_winner"": ""$20.00"", ""winners"": ""46,279"", ""prize_fund"": ""$925,580.00""}, {""match_type"": ""Match 3 plus Bonus"", ""prize_per_winner"": ""$20.00"", ""winners"": ""47,129"", ""prize_fund"": ""$942,580.00""}, {""match_type"": ""Match 3"", ""prize_per_winner"": ""Free Play Ticket"", ""winners"": ""457,867"", ""prize_fund"": ""-""}]","$20,098,290","4,019,658","557,003",14.0%,-13.45%,0,,0
11-08-2024,"Friday, November 8 2024",2,16,25,38,40,41,44,26,"$55,000,000","[{""match_type"": ""Match 7"", ""prize_per_winner"": ""$55,000,000.00"", ""winners"": ""Carried Over -  0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6 plus Bonus"", ""prize_per_winner"": ""$111,509.90"", ""winners"": ""2\r\n\t\t\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t\t\t\n\nBritish Columbia: 1\n\n\nOntario: 1"", ""prize_fund"": ""$223,019.80""}, {""match_type"": ""Match 6"", ""prize_per_winner"": ""$5,575.50"", ""winners"": ""40"", ""prize_fund"": ""$223,020.00""}, {""match_type"": ""Match 5 plus Bonus"", ""prize_per_winner"": ""$1,134.00"", ""winners"": ""118"", ""prize_fund"": ""$133,812.00""}, {""match_type"": ""Match 5"", ""prize_per_winner"": ""$112.00"", ""winners"": ""2,787"", ""prize_fund"": ""$312,144.00""}, {""match_type"": ""Match 4 plus Bonus"", ""prize_per_winner"": ""$52.50"", ""winners"": ""4,676"", ""prize_fund"": ""$245,490.00""}, {""match_type"": ""Match 4"", ""prize_per_winner"": ""$20.00"", ""winners"": ""63,145"", ""prize_fund"": ""$1,262,900.00""}, {""match_type"": ""Match 3 plus Bonus"", ""prize_per_winner"": ""$20.00"", ""winners"": ""63,550"", ""prize_fund"": ""$1,271,000.00""}, {""match_type"": ""Match 3"", ""prize_per_winner"": ""Free Play Ticket"", ""winners"": ""619,099"", ""prize_fund"": ""-""}]","$26,959,440","5,391,888","753,417",14.0%,+13.77%,4,"4,5,7,23,36,38,42|7,25,28,30,39,46,49|14,16,18,21,29,30,48|15,19,25,40,46,48,50",6
11-05-2024,"Tuesday, November 5 2024",1,2,9,22,26,32,47,35,"$50,000,000","[{""match_type"": ""Match 7"", ""prize_per_winner"": ""$50,000,000.00"", ""winners"": ""Carried Over -  0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6 plus Bonus"", ""prize_per_winner"": ""$96,613.40"", ""winners"": ""2\r\n\t\t\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t\t\t\n\nOntario: 1\n\n\nQuebec: 1"", ""prize_fund"": ""$193,226.80""}, {""match_type"": ""Match 6"", ""prize_per_winner"": ""$5,520.80"", ""winners"": ""35"", ""prize_fund"": ""$193,228.00""}, {""match_type"": ""Match 5 plus Bonus"", ""prize_per_winner"": ""$871.70"", ""winners"": ""133"", ""prize_fund"": ""$115,936.10""}, {""match_type"": ""Match 5"", ""prize_per_winner"": ""$106.00"", ""winners"": ""2,552"", ""prize_fund"": ""$270,512.00""}, {""match_type"": ""Match 4 plus Bonus"", ""prize_per_winner"": ""$49.90"", ""winners"": ""4,262"", ""prize_fund"": ""$212,673.80""}, {""match_type"": ""Match 4"", ""prize_per_winner"": ""$20.00"", ""winners"": ""58,250"", ""prize_fund"": ""$1,165,000.00""}, {""match_type"": ""Match 3 plus Bonus"", ""prize_per_winner"": ""$20.00"", ""winners"": ""56,218"", ""prize_fund"": ""$1,124,360.00""}, {""match_type"": ""Match 3"", ""prize_per_winner"": ""Free Play Ticket"", ""winners"": ""564,910"", ""prize_fund"": ""-""}]","$23,696,275","4,739,255","686,362",14.0%,+1.63%,2,"2,4,9,10,19,21,49|2,5,7,19,23,33,39",4
11-01-2024,"Friday, November 1 2024",7,16,22,28,30,34,41,44,"$40,000,000","[{""match_type"": ""Match 7"", ""prize_per_winner"": ""$40,000,000.00"", ""winners"": ""Carried Over -  0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6 plus Bonus"", ""prize_per_winner"": ""$190,535.60"", ""winners"": ""0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6"", ""prize_per_winner"": ""$4,763.40"", ""winners"": ""40"", ""prize_fund"": ""$190,536.00""}, {""match_type"": ""Match 5 plus Bonus"", ""prize_per_winner"": ""$907.30"", ""winners"": ""126"", ""prize_fund"": ""$114,319.80""}, {""match_type"": ""Match 5"", ""prize_per_winner"": ""$105.90"", ""winners"": ""2,519"", ""prize_fund"": ""$266,762.10""}, {""match_type"": ""Match 4 plus Bonus"", ""prize_per_winner"": ""$50.70"", ""winners"": ""4,131"", ""prize_fund"": ""$209,441.70""}, {""match_type"": ""Match 4"", ""prize_per_winner"": ""$20.00"", ""winners"": ""56,909"", ""prize_fund"": ""$1,138,180.00""}, {""match_type"": ""Match 3 plus Bonus"", ""prize_per_winner"": ""$20.00"", ""winners"": ""55,389"", ""prize_fund"": ""$1,107,780.00""}, {""match_type"": ""Match 3"", ""prize_per_winner"": ""Free Play Ticket"", ""winners"": ""551,681"", ""prize_fund"": ""-""}]","$23,315,455","4,663,091","670,795",14.0%,+17.71%,0,,2
10-29-2024,"Tuesday, October 29 2024",20,26,28,29,35,39,47,46,"$32,000,000","[{""match_type"": ""Match 7"", ""prize_per_winner"": ""$32,000,000.00"", ""winners"": ""Carried Over -  0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6 plus Bonus"", ""prize_per_winner"": ""$164,721.00"", ""winners"": ""0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6"", ""prize_per_winner"": ""$6,100.80"", ""winners"": ""27"", ""prize_fund"": ""$164,721.60""}, {""match_type"": ""Match 5 plus Bonus"", ""prize_per_winner"": ""$890.40"", ""winners"": ""111"", ""prize_fund"": ""$98,834.40""}, {""match_type"": ""Match 5"", ""prize_per_winner"": ""$109.40"", ""winners"": ""2,107"", ""prize_fund"": ""$230,505.80""}, {""match_type"": ""Match 4 plus Bonus"", ""prize_per_winner"": ""$52.30"", ""winners"": ""3,467"", ""prize_fund"": ""$181,324.10""}, {""match_type"": ""Match 4"", ""prize_per_winner"": ""$20.00"", ""winners"": ""45,740"", ""prize_fund"": ""$914,800.00""}, {""match_type"": ""Match 3 plus Bonus"", ""prize_per_winner"": ""$20.00"", ""winners"": ""45,491"", ""prize_fund"": ""$909,820.00""}, {""match_type"": ""Match 3"", ""prize_per_winner"": ""Free Play Ticket"", ""winners"": ""456,036"", ""prize_fund"": ""-""}]","$19,808,225","3,961,645","552,979",14.0%,-7.44%,0,,0
10-25-2024,"Friday, October 25 2024",3,15,23,24,31,33,47,22,"$27,000,000","[{""match_type"": ""Match 7"", ""prize_per_winner"": ""$27,000,000.00"", ""winners"": ""Carried Over -  0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6 plus Bonus"", ""prize_per_winner"": ""$174,157.90"", ""winners"": ""1\r\n\t\t\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t\t\t\n\nWestern Canada: 1"", ""prize_fund"": ""$174,157.90""}, {""match_type"": ""Match 6"", ""prize_per_winner"": ""$3,870.20"", ""winners"": ""45"", ""prize_fund"": ""$174,159.00""}, {""match_type"": ""Match 5 plus Bonus"", ""prize_per_winner"": ""$878.10"", ""winners"": ""119"", ""prize_fund"": ""$104,493.90""}, {""match_type"": ""Match 5"", ""prize_per_winner"": ""$104.30"", ""winners"": ""2,338"", ""prize_fund"": ""$243,853.40""}, {""match_type"": ""Match 4 plus Bonus"", ""prize_per_winner"": ""$49.10"", ""winners"": ""3,901"", ""prize_fund"": ""$191,539.10""}, {""match_type"": ""Match 4"", ""prize_per_winner"": ""$20.00"", ""winners"": ""52,197"", ""prize_fund"": ""$1,043,940.00""}, {""match_type"": ""Match 3 plus Bonus"", ""prize_per_winner"": ""$20.00"", ""winners"": ""52,124"", ""prize_fund"": ""$1,042,480.00""}, {""match_type"": ""Match 3"", ""prize_per_winner"": ""Free Play Ticket"", ""winners"": ""507,912"", ""prize_fund"": ""-""}]","$21,399,425","4,279,885","618,637",14.0%,+12.55%,0,,0
10-22-2024,"Tuesday, October 22 2024",7,8,23,30,32,33,49,22,"$22,000,000","[{""match_type"": ""Match 7"", ""prize_per_winner"": ""$22,000,000.00"", ""winners"": ""Carried Over -  0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6 plus Bonus"", ""prize_per_winner"": ""$155,064.40"", ""winners"": ""1\r\n\t\t\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t\t\t\n\nAtlantic Canada: 1"", ""prize_fund"": ""$155,064.40""}, {""match_type"": ""Match 6"", ""prize_per_winner"": ""$4,080.60"", ""winners"": ""38"", ""prize_fund"": ""$155,062.80""}, {""match_type"": ""Match 5 plus Bonus"", ""prize_per_winner"": ""$989.80"", ""winners"": ""94"", ""prize_fund"": ""$93,041.20""}, {""match_type"": ""Match 5"", ""prize_per_winner"": ""$110.10"", ""winners"": ""1,971"", ""prize_fund"": ""$217,007.10""}, {""match_type"": ""Match 4 plus Bonus"", ""prize_per_winner"": ""$49.60"", ""winners"": ""3,439"", ""prize_fund"": ""$170,574.40""}, {""match_type"": ""Match 4"", ""prize_per_winner"": ""$20.00"", ""winners"": ""45,854"", ""prize_fund"": ""$917,080.00""}, {""match_type"": ""Match 3 plus Bonus"", ""prize_per_winner"": ""$20.00"", ""winners"": ""46,492"", ""prize_fund"": ""$929,840.00""}, {""match_type"": ""Match 3"", ""prize_per_winner"": ""Free Play Ticket"", ""winners"": ""448,683"", ""prize_fund"": ""-""}]","$19,013,195","3,802,639","546,572",14.0%,-10.95%,0,,0
10-18-2024,"Friday, October 18 2024",6,12,13,21,24,30,47,34,"$17,000,000","[{""match_type"": ""Match 7"", ""prize_per_winner"": ""$17,000,000.00"", ""winners"": ""Carried Over -  0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6 plus Bonus"", ""prize_per_winner"": ""$173,200.00"", ""winners"": ""1\r\n\t\t\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t\t\t\n\nQuebec: 1"", ""prize_fund"": ""$173,200.00""}, {""match_type"": ""Match 6"", ""prize_per_winner"": ""$4,027.90"", ""winners"": ""43"", ""prize_fund"": ""$173,199.70""}, {""match_type"": ""Match 5 plus Bonus"", ""prize_per_winner"": ""$851.80"", ""winners"": ""122"", ""prize_fund"": ""$103,919.60""}, {""match_type"": ""Match 5"", ""prize_per_winner"": ""$100.10"", ""winners"": ""2,423"", ""prize_fund"": ""$242,542.30""}, {""match_type"": ""Match 4 plus Bonus"", ""prize_per_winner"": ""$49.70"", ""winners"": ""3,833"", ""prize_fund"": ""$190,500.10""}, {""match_type"": ""Match 4"", ""prize_per_winner"": ""$20.00"", ""winners"": ""53,563"", ""prize_fund"": ""$1,071,260.00""}, {""match_type"": ""Match 3 plus Bonus"", ""prize_per_winner"": ""$20.00"", ""winners"": ""50,587"", ""prize_fund"": ""$1,011,740.00""}, {""match_type"": ""Match 3"", ""prize_per_winner"": ""Free Play Ticket"", ""winners"": ""515,692"", ""prize_fund"": ""-""}]","$21,351,380","4,270,276","626,264",15.0%,-21.25%,0,,0
10-15-2024,"Tuesday, October 15 2024",8,12,19,20,26,32,46,27,"$65,000,000","[{""match_type"": ""Match 7"", ""prize_per_winner"": ""$65,000,000.00"", ""winners"": ""1\r\n\t\t\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t\t\t\n\nOntario: 1"", ""prize_fund"": ""$65,000,000.00""}, {""match_type"": ""Match 6 plus Bonus"", ""prize_per_winner"": ""$220,354.00"", ""winners"": ""1\r\n\t\t\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t\t\t\n\nBritish Columbia: 1"", ""prize_fund"": ""$220,354.00""}, {""match_type"": ""Match 6"", ""prize_per_winner"": ""$4,590.70"", ""winners"": ""48"", ""prize_fund"": ""$220,353.60""}, {""match_type"": ""Match 5 plus Bonus"", ""prize_per_winner"": ""$944.40"", ""winners"": ""140"", ""prize_fund"": ""$132,216.00""}, {""match_type"": ""Match 5"", ""prize_per_winner"": ""$102.10"", ""winners"": ""3,022"", ""prize_fund"": ""$308,546.20""}, {""match_type"": ""Match 4 plus Bonus"", ""prize_per_winner"": ""$49.50"", ""winners"": ""4,900"", ""prize_fund"": ""$242,550.00""}, {""match_type"": ""Match 4"", ""prize_per_winner"": ""$20.00"", ""winners"": ""66,194"", ""prize_fund"": ""$1,323,880.00""}, {""match_type"": ""Match 3 plus Bonus"", ""prize_per_winner"": ""$20.00"", ""winners"": ""66,762"", ""prize_fund"": ""$1,335,240.00""}, {""match_type"": ""Match 3"", ""prize_per_winner"": ""Free Play Ticket"", ""winners"": ""642,313"", ""prize_fund"": ""-""}]","$27,114,230","5,422,846","783,381",14.0%,-11.81%,8,"3,8,16,23,37,43,45|3,20,22,25,26,29,40|4,6,23,25,34,35,37|5,13,15,22,39,43,47|6,8,16,19,22,27,37|6,15,27,31,35,37,43|10,16,22,29,33,36,37|15,16,23,26,28,40,41",0
10-11-2024,"Friday, October 11 2024",7,20,24,33,44,48,49,43,"$60,000,000","[{""match_type"": ""Match 7"", ""prize_per_winner"": ""$60,000,000.00"", ""winners"": ""Carried Over -  0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6 plus Bonus"", ""prize_per_winner"": ""$253,108.80"", ""winners"": ""1\r\n\t\t\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t\t\t\n\nOntario: 1"", ""prize_fund"": ""$253,108.80""}, {""match_type"": ""Match 6"", ""prize_per_winner"": ""$4,867.50"", ""winners"": ""52"", ""prize_fund"": ""$253,110.00""}, {""match_type"": ""Match 5 plus Bonus"", ""prize_per_winner"": ""$1,100.50"", ""winners"": ""138"", ""prize_fund"": ""$151,869.00""}, {""match_type"": ""Match 5"", ""prize_per_winner"": ""$108.70"", ""winners"": ""3,260"", ""prize_fund"": ""$354,362.00""}, {""match_type"": ""Match 4 plus Bonus"", ""prize_per_winner"": ""$51.60"", ""winners"": ""5,391"", ""prize_fund"": ""$278,175.60""}, {""match_type"": ""Match 4"", ""prize_per_winner"": ""$20.00"", ""winners"": ""73,908"", ""prize_fund"": ""$1,478,160.00""}, {""match_type"": ""Match 3 plus Bonus"", ""prize_per_winner"": ""$20.00"", ""winners"": ""71,189"", ""prize_fund"": ""$1,423,780.00""}, {""match_type"": ""Match 3"", ""prize_per_winner"": ""Free Play Ticket"", ""winners"": ""721,502"", ""prize_fund"": ""-""}]","$30,745,615","6,149,123","875,441",14.0%,+22.69%,6,"2,5,7,8,21,22,26|2,5,15,18,25,28,44|4,6,32,34,42,46,50|4,10,14,18,27,33,50|6,8,14,16,23,38,41|7,9,15,31,45,47,48",8
10-08-2024,"Tuesday, October 8 2024",10,11,13,20,22,27,48,21,"$55,000,000","[{""match_type"": ""Match 7"", ""prize_per_winner"": ""$55,000,000.00"", ""winners"": ""Carried Over -  0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6 plus Bonus"", ""prize_per_winner"": ""$202,818.20"", ""winners"": ""0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6"", ""prize_per_winner"": ""$6,542.50"", ""winners"": ""31"", ""prize_fund"": ""$202,817.50""}, {""match_type"": ""Match 5 plus Bonus"", ""prize_per_winner"": ""$875.50"", ""winners"": ""139"", ""prize_fund"": ""$121,694.50""}, {""match_type"": ""Match 5"", ""prize_per_winner"": ""$101.80"", ""winners"": ""2,790"", ""prize_fund"": ""$284,022.00""}, {""match_type"": ""Match 4 plus Bonus"", ""prize_per_winner"": ""$48.20"", ""winners"": ""4,628"", ""prize_fund"": ""$223,069.60""}, {""match_type"": ""Match 4"", ""prize_per_winner"": ""$20.00"", ""winners"": ""61,956"", ""prize_fund"": ""$1,239,120.00""}, {""match_type"": ""Match 3 plus Bonus"", ""prize_per_winner"": ""$20.00"", ""winners"": ""61,690"", ""prize_fund"": ""$1,233,800.00""}, {""match_type"": ""Match 3"", ""prize_per_winner"": ""Free Play Ticket"", ""winners"": ""601,319"", ""prize_fund"": ""-""}]","$25,060,030","5,012,006","732,553",15.0%,-7.87%,4,"2,6,12,19,22,31,45|3,15,19,29,40,43,48|5,15,30,32,40,42,46|10,16,24,27,29,35,50",6
10-04-2024,"Friday, October 4 2024",2,9,20,27,40,45,49,50,"$50,000,000","[{""match_type"": ""Match 7"", ""prize_per_winner"": ""$50,000,000.00"", ""winners"": ""Carried Over -  0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6 plus Bonus"", ""prize_per_winner"": ""$224,079.50"", ""winners"": ""1\r\n\t\t\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t\t\t\n\nOntario: 1"", ""prize_fund"": ""$224,079.50""}, {""match_type"": ""Match 6"", ""prize_per_winner"": ""$4,668.30"", ""winners"": ""48"", ""prize_fund"": ""$224,078.40""}, {""match_type"": ""Match 5 plus Bonus"", ""prize_per_winner"": ""$995.90"", ""winners"": ""135"", ""prize_fund"": ""$134,446.50""}, {""match_type"": ""Match 5"", ""prize_per_winner"": ""$104.30"", ""winners"": ""3,009"", ""prize_fund"": ""$313,838.70""}, {""match_type"": ""Match 4 plus Bonus"", ""prize_per_winner"": ""$52.50"", ""winners"": ""4,696"", ""prize_fund"": ""$246,540.00""}, {""match_type"": ""Match 4"", ""prize_per_winner"": ""$20.00"", ""winners"": ""65,429"", ""prize_fund"": ""$1,308,580.00""}, {""match_type"": ""Match 3 plus Bonus"", ""prize_per_winner"": ""$20.00"", ""winners"": ""62,619"", ""prize_fund"": ""$1,252,380.00""}, {""match_type"": ""Match 3"", ""prize_per_winner"": ""Free Play Ticket"", ""winners"": ""638,175"", ""prize_fund"": ""-""}]","$27,199,500","5,439,900","774,112",14.0%,%,2,"8,10,17,21,31,37,50|10,17,27,31,44,45,47",4
10-01-2024,"Tuesday, October 1 2024",11,12,28,32,36,38,41,44,"$40,000,000","[{""match_type"": ""Match 7"", ""prize_per_winner"": ""$40,000,000.00"", ""winners"": ""Carried Over -  0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6 plus Bonus"", ""prize_per_winner"": ""$180,886.30"", ""winners"": ""0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6"", ""prize_per_winner"": ""$4,306.80"", ""winners"": ""42"", ""prize_fund"": ""$180,885.60""}, {""match_type"": ""Match 5 plus Bonus"", ""prize_per_winner"": ""$1,043.60"", ""winners"": ""104"", ""prize_fund"": ""$108,534.40""}, {""match_type"": ""Match 5"", ""prize_per_winner"": ""$111.10"", ""winners"": ""2,280"", ""prize_fund"": ""$253,308.00""}, {""match_type"": ""Match 4 plus Bonus"", ""prize_per_winner"": ""$50.40"", ""winners"": ""3,946"", ""prize_fund"": ""$198,878.40""}, {""match_type"": ""Match 4"", ""prize_per_winner"": ""$20.00"", ""winners"": ""51,500"", ""prize_fund"": ""$1,030,000.00""}, {""match_type"": ""Match 3 plus Bonus"", ""prize_per_winner"": ""$20.00"", ""winners"": ""52,127"", ""prize_fund"": ""$1,042,540.00""}, {""match_type"": ""Match 3"", ""prize_per_winner"": ""Free Play Ticket"", ""winners"": ""508,809"", ""prize_fund"": ""-""}]",N/A,,"618,808",N/A,%,0,,2
09-27-2024,"Friday, September 27 2024",4,6,8,16,21,36,50,9,"$32,192,529.30","[{""match_type"": ""Match 7"", ""prize_per_winner"": ""$32,192,529.30"", ""winners"": ""Carried Over -  0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6 plus Bonus"", ""prize_per_winner"": ""$193,048.80"", ""winners"": ""1\r\n\t\t\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t\t\t\n\nOntario: 1"", ""prize_fund"": ""$193,048.80""}, {""match_type"": ""Match 6"", ""prize_per_winner"": ""$4,708.50"", ""winners"": ""41"", ""prize_fund"": ""$193,048.50""}, {""match_type"": ""Match 5 plus Bonus"", ""prize_per_winner"": ""$845.50"", ""winners"": ""137"", ""prize_fund"": ""$115,833.50""}, {""match_type"": ""Match 5"", ""prize_per_winner"": ""$102.50"", ""winners"": ""2,636"", ""prize_fund"": ""$270,190.00""}, {""match_type"": ""Match 4 plus Bonus"", ""prize_per_winner"": ""$46.20"", ""winners"": ""4,594"", ""prize_fund"": ""$212,242.80""}, {""match_type"": ""Match 4"", ""prize_per_winner"": ""$20.00"", ""winners"": ""58,074"", ""prize_fund"": ""$1,161,480.00""}, {""match_type"": ""Match 3 plus Bonus"", ""prize_per_winner"": ""$20.00"", ""winners"": ""60,656"", ""prize_fund"": ""$1,213,120.00""}, {""match_type"": ""Match 3"", ""prize_per_winner"": ""Free Play Ticket"", ""winners"": ""562,446"", ""prize_fund"": ""-""}]","$23,846,715","4,769,343","688,585",14.0%,+14.84%,0,,0
09-24-2024,"Tuesday, September 24 2024",1,11,21,38,40,43,45,20,"$27,000,000","[{""match_type"": ""Match 7"", ""prize_per_winner"": ""$27,000,000.00"", ""winners"": ""Carried Over -  0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6 plus Bonus"", ""prize_per_winner"": ""$171,602.50"", ""winners"": ""0"", ""prize_fund"": ""$0.00""}, {""match_type"": ""Match 6"", ""prize_per_winner"": ""$4,637.90"", ""winners"": ""37"", ""prize_fund"": ""$171,602.30""}, {""match_type"": ""Match 5 plus Bonus"", ""prize_per_winner"": ""$1,095.30"", ""winners"": ""94"", ""prize_fund"": ""$102,958.20""}, {""match_type"": ""Match 5"", ""prize_per_winner"": ""$111.50"", ""winners"": ""2,155"", ""prize_fund"": ""$240,282.50""}, {""match_type"": ""Match 4 plus Bonus"", ""prize_per_winner"": ""$52.30"", ""winners"": ""3,606"", ""prize_fund"": ""$188,593.80""}, {""match_type"": ""Match 4"", ""prize_per_winner"": ""$20.00"", ""winners"": ""48,843"", ""prize_fund"": ""$976,860.00""}, {""match_type"": ""Match 3 plus Bonus"", ""prize_per_winner"": ""$20.00"", ""winners"": ""48,953"", ""prize_fund"": ""$979,060.00""}, {""match_type"": ""Match 3"", ""prize_per_winner"": ""Free Play Ticket"", ""winners"": ""477,911"", ""prize_fund"": ""-""}]","$20,764,600","4,152,920","581,599",14.0%,-18.08%,0,,0
